id,STOI,PESQ,SI-SDR,MOS,MOS_z_score_vs_ref,MOS_percentile_rank_vs_ref,PESQ_z_score_vs_ref,PESQ_percentile_rank_vs_ref,STOI_z_score_vs_ref,STOI_percentile_rank_vs_ref,SI-SDR_z_score_vs_ref,SI-SDR_percentile_rank_vs_ref
LIM0007_0001_A__20241009__Recuerdo_agradable__OvXQ.wav,0.700613856315613,1.36064410209656,1.64532911777496,2.1941996,0.2415942408075394,64.13502109704642,-1.0708345656443123,21.940928270042196,-1.1409403894676953,12.236286919831224,-0.9562833694941113,16.455696202531644
TUM0007_0187_A__20250416__Rutina__pZSR.wav,0.921460390090942,2.57666206359863,15.5961179733276,2.707929,1.1097561426610445,88.18565400843882,0.6533548624728981,70.8860759493671,0.530634708673761,62.869198312236286,0.5564454817272126,67.9324894514768
TUM0003_0286_A__20250611__Recuerdo_agradable__UDjz.wav,0.832288146018982,1.46528494358063,5.42277145385742,1.4583092,-1.0020021140433548,15.18987341772152,-0.9224645264277368,25.31645569620253,-0.14430503381601614,32.48945147679325,-0.5466831623099525,23.206751054852322
TUM0008_0090__20241213__Rutina__WklP.wav,0.945422291755676,2.62589740753174,16.4436073303223,2.331412,0.4734723037369408,70.042194092827,0.7231655578628925,72.9957805907173,0.7120010060847558,74.26160337552743,0.648341475187011,70.042194092827
IQT0007_0212_P__20250409__Re-narración_de_video__igur.wav,0.88602739572525,1.3287912607193,0.261687695980072,1.75643,-0.4982016293716804,33.755274261603375,-1.1159986455320194,19.831223628691983,0.26244435032051683,46.413502109704645,-1.1063160536789158,15.18987341772152
IQT0011_0150_A__20250408__Re-narración_de_video__Z21M.wav,0.859117746353149,1.65452241897583,6.44645214080811,1.6156842,-0.7360508577901688,23.628691983122362,-0.6541450897008648,31.645569620253166,0.05876671490024602,38.39662447257384,-0.4356821769447397,25.738396624472575
LIM0007_0092_A__20250410__Rutina__lxIp.wav,0.928093373775482,2.22056531906128,10.7172508239746,1.4138701,-1.0771006650950525,13.924050632911392,0.14844600277164388,58.64978902953587,0.5808393922787797,63.71308016877637,0.02741424381519324,45.9915611814346
TUM0009_0283_A__20250527__Lámina_1__OQYX.wav,0.918219804763794,2.30092477798462,9.114426612854,2.1936882,0.2407300154067583,64.13502109704642,0.2623875183670991,61.18143459915612,0.5061068990511112,61.60337552742616,-0.14638513432055605,37.552742616033754
HUA0004_0068A__20250129__Recuerdo_agradable__MGE2.wav,0.913205206394196,1.49796175956726,3.99798178672791,1.4917234,-0.9455347687426704,16.877637130801688,-0.8761321345944086,26.160337552742618,0.4681516836419886,59.07172995780591,-0.7011776829213073,20.253164556962027
LIM0003_0154_P__20250509__Rutina__cnj2.wav,0.882323920726776,1.91043972969055,14.481858253479,2.0474813,-0.006348038463830727,54.43037974683544,-0.2912804482432179,43.037974683544306,0.23441295458968564,45.9915611814346,0.4356227208481474,63.71308016877637
PRUEBATum01_0001_P__20250227__Rutina__PhkZ.wav,0.714447796344757,1.29816365242004,-0.429339796304703,1.2140404,-1.4147969939382439,6.751054852320675,-1.1594254698964137,17.721518987341774,-1.036232068867906,12.658227848101266,-1.1812463845290053,14.345991561181435
TUM0004_0082_A__20241022__Recuerdo_agradable__aBk4.wav,0.901634395122528,1.84049701690674,10.3187456130981,1.8725995,-0.3018843968804684,41.77215189873418,-0.390452080384836,39.24050632911393,0.38057285839906596,56.118143459915615,-0.0157969563611311,43.88185654008439
TUM0004_0109A__20250125__Rutina__BJLp.wav,0.93816751241684,1.52623081207275,11.2239980697632,2.4789865,0.722861493035977,77.21518987341773,-0.8360495017584191,27.848101265822784,0.6570899858482041,70.042194092827,0.08236247555452242,48.9451476793249
LIM0007_0031_A__20241115__Recuerdo_agradable__JAiB.wav,0.917008519172668,1.86368632316589,10.2493352890015,1.881232,-0.28729615720068674,44.30379746835443,-0.3575720095608734,40.92827004219409,0.4969387459619462,60.75949367088608,-0.023323340777146245,43.037974683544306
LIM0002_0002_P__20241026__Rutina__wJh3.wav,0.943010449409485,2.36646127700806,14.5896406173706,2.0596912,0.014285723211948981,56.118143459915615,0.35531158885734987,63.29113924050633,0.6937459058682522,72.57383966244726,0.44730990880574906,64.55696202531645
TUM0009_0169_A__20250305__Recuerdo_agradable__pVRC.wav,0.900787532329559,1.80747318267822,8.80519390106201,1.658556,-0.6636009193130581,25.738396624472575,-0.4372765086871745,38.39662447257384,0.3741630011462935,54.43037974683544,-0.17991623064153336,36.708860759493675
LIM0004_0103_P__20250317__Rutina__rnyO.wav,0.868553698062897,1.79801821708679,10.6183938980103,1.884071,-0.28249847258430677,44.30379746835443,-0.4506826854313227,37.9746835443038,0.13018690717424417,40.08438818565401,0.01669486976418918,45.9915611814346
IQT0012_0065_A__20250326__Recuerdo_agradable__7OGD.wav,0.734211266040802,1.33291304111481,1.9504497051239,1.9316715,-0.2020574065110438,47.257383966244724,-1.110154381378075,19.831223628691983,-0.8866434688929099,15.611814345991561,-0.9231981640363119,16.877637130801688
LIM0008_0088_A__20250312__Recuerdo_agradable__HdV1.wav,0.830663561820984,1.41961908340454,3.16838455200195,1.5548517,-0.8388529533963448,18.565400843881857,-0.9872140579595203,24.89451476793249,-0.15660142101206917,32.48945147679325,-0.7911335760867247,18.143459915611814
TUM0002_0236_P__20250503__Recuerdo_agradable__dKqg.wav,0.88070559501648,2.01251721382141,10.2287359237671,1.1555339,-1.5136683342017991,3.79746835443038,-0.14654498827531745,46.835443037974684,0.22216393753803104,45.14767932489452,-0.025556996123060217,43.037974683544306
LIM0007_0077_P__20250313__Recuerdo_agradable__vFoF.wav,0.915552198886871,2.18152952194214,12.1011228561401,1.4361254,-1.0394909749073382,14.767932489451477,0.09309722434750613,55.69620253164557,0.4859159389337271,59.91561181434599,0.17747193382329754,51.89873417721519
LIM0004_0013_P__20241110__Recuerdo_agradable__a5rL.wav,0.823998987674713,1.7686083316803,10.4342775344849,1.4203576,-1.066137305127189,13.924050632911392,-0.49238290294897513,36.28691983122363,-0.20704521106021712,30.80168776371308,-0.003269458989590976,44.30379746835443
LIM0002_0098_A__20250318__Re-narración_de_video__zA6z.wav,0.849292635917664,1.30129528045654,5.97328186035156,1.6797905,-0.6277163000856821,27.0042194092827,-1.1549851407859297,18.143459915611814,-0.015598998066543034,36.708860759493675,-0.48698955047023157,24.89451476793249
LIM0007_0049_A__20250116__Lámina_1__JMg0.wav,0.940934836864471,1.93622648715973,9.77966499328613,2.3457763,0.4977468303783873,70.8860759493671,-0.2547174565593925,44.72573839662447,0.6780357102662465,70.46413502109705,-0.07425119971377611,41.35021097046413
LIM0007_0005_P__20241016__Recuerdo_agradable__PPvu.wav,0.970665514469147,2.78653812408447,17.5441074371338,2.6238306,0.9676365230970542,85.65400843881856,0.9509377075959939,78.48101265822785,0.9030655510578882,89.45147679324894,0.7676722370229844,76.37130801687763
LIM0005_0035__20241111__Re-narración_de_video__Twxn.wav,0.935238420963287,2.10278248786926,13.0135383605957,2.59605,0.9206895145539742,83.54430379746836,-0.01855803728722448,52.742616033755276,0.6349198559836385,67.0886075949367,0.27640807802150097,58.22784810126583
TUM0007_0209_A__20250523__Rutina__rmWs.wav,0.946142256259918,2.66904163360596,13.9754133224487,1.9092706,-0.23991314913980955,45.14767932489452,0.7843396694603736,75.10548523206751,0.7174503772669221,74.26160337552743,0.3807072700692187,62.025316455696206
LIM0010_0010_A__20250117__Recuerdo_agradable__LT9T.wav,0.740206360816956,1.14958560466766,1.71550714969635,1.552411,-0.8429775426331177,18.143459915611814,-1.3700939857368448,1.2658227848101267,-0.8412669308621534,16.455696202531644,-0.9486737400524641,16.455696202531644
LIM0002_0097_P__20250324__Recuerdo_agradable__zr53.wav,0.797642290592194,1.331951379776,4.79735374450684,1.7472773,-0.513668965753625,32.91139240506329,-1.1115179190611508,19.831223628691983,-0.40653758143727015,25.31645569620253,-0.6144992136311519,22.78481012658228
LIM0002_0004_A__20241024__Lámina_1__53JV.wav,0.927661061286926,2.61195468902588,15.7050676345825,1.875785,-0.29650115477216316,42.616033755274266,0.7033962052644132,72.57383966244726,0.5775672431617789,63.71308016877637,0.5682592434877515,68.35443037974683
LIM0007_0046_A__20241216__Lámina_1__K2bG.wav,0.950342237949371,2.12898445129395,11.9488983154297,2.0368218,-0.024361747223359532,53.58649789029536,0.018593674087959592,53.58649789029536,0.7492398044529602,76.79324894514768,0.16096573786686721,51.05485232067511
TUM0004_0193A__20250314__Rutina__IjnI.wav,0.807782828807831,1.51061856746674,6.90695095062256,1.5920885,-0.7759257175656942,21.940928270042196,-0.8581860720650053,27.0042194092827,-0.3297844131930504,27.0042194092827,-0.38574881168689346,27.426160337552744
IQT0012_0051_P__20250314__Recuerdo_agradable__JmTE.wav,0.698007047176361,1.23316717147827,-3.82602715492249,1.1775935,-1.4763893614777786,5.485232067510549,-1.2515838498320138,11.39240506329114,-1.1606711824681153,11.814345991561181,-1.5495601063666606,8.860759493670887
LIM0002_0062_A__20250211__Re-narración_de_video__bWpt.wav,0.770591259002686,1.37252390384674,5.8695707321167,1.528222,-0.8838550323075153,17.721518987341774,-1.053990218575222,22.78481012658228,-0.611285330976597,21.09704641350211,-0.4982352812671064,23.628691983122362
TUM0004_0115_A__20241105__Lámina_1__dkTN.wav,0.904903292655945,1.83333480358124,9.38320064544678,1.8955088,-0.2631694986127568,44.30379746835443,-0.4006073682906934,38.81856540084388,0.4053149615320717,56.118143459915615,-0.11724110255489927,40.08438818565401
LIM0002_0097_A__20250324__Recuerdo_agradable__78sU.wav,0.69184535741806,1.16484868526459,-4.92173480987549,1.8098879,-0.4078620223079331,37.552742616033754,-1.3484524943782625,2.109704641350211,-1.2073086686281982,11.39240506329114,-1.6683712072523105,6.751054852320675
LIM0002_0017_A__20241029__Recuerdo_agradable__Cz2Y.wav,0.889756858348846,2.50635576248169,15.9950180053711,1.5920135,-0.7760524616115655,21.518987341772153,0.553667699163142,67.9324894514768,0.29067244493663774,48.52320675105485,0.5996994936310013,69.19831223628692
LIM004_0064_A__20250125__Recuerdo_agradable__LI77.wav,0.854787886142731,1.49772417545319,6.3460636138916,1.2479341,-1.3575193317042895,8.016877637130802,-0.8764690046331227,26.160337552742618,0.025994244431992487,37.9746835443038,-0.4465676274071177,25.31645569620253
LIM0006_0161_A__20250529__Recuerdo_agradable__zQxq.wav,0.91969507932663,2.03457880020142,10.5362482070923,1.9393326,-0.18911075571338679,47.67932489451477,-0.11526390920562848,50.21097046413502,0.5172731699452107,61.60337552742616,0.007787548612546198,45.14767932489452
LIM0002_0152_A__20250508__Lámina_1__WoRx.wav,0.740200698375702,1.24585247039795,0.536875188350678,1.0852582,-1.6324286881275945,2.5316455696202533,-1.2335973899422252,12.236286919831224,-0.8413097895642262,16.455696202531644,-1.0764765898669053,15.611814345991561
LIM0010_0036_A__20250303__Rutina__jjEi.wav,0.94396835565567,2.03046941757202,8.3928394317627,1.9199249,-0.221908227967461,46.835443037974684,-0.12109059459187693,49.36708860759494,0.7009962448258295,73.41772151898735,-0.22462915039809955,34.177215189873415
LIM0007_0031_A__20241115__Lámina_1__pBZL.wav,0.903700113296509,1.8140275478363,12.2995300292969,1.4919492,-0.9451531846685671,16.877637130801688,-0.42798308747847635,38.39662447257384,0.3962081640585053,56.118143459915615,0.19898586097330942,53.58649789029536
LIM0002_0023P__20241012__Rutina__quJg.wav,0.963001430034637,2.24416255950928,12.1189222335815,3.6978528,2.782648776211021,99.15611814345992,0.18190448266360545,59.91561181434599,0.8450565233780003,85.65400843881856,0.17940197749811587,51.89873417721519
TUM0004_0185_A__20250311__Rutina__x3Fc.wav,0.819656312465668,1.29724836349487,4.28886413574219,1.2139423,-1.4149627751502434,6.751054852320675,-1.1607232562272187,17.721518987341774,-0.23991467753842233,29.113924050632914,-0.6696363753851536,21.518987341772153
LIM0004_0103_P__20250317__Re-narración_de_video__QiCx.wav,0.968909800052643,2.06226205825806,12.9695234298706,1.9461819,-0.1775359824682401,48.52320675105485,-0.07601187314347996,50.63291139240506,0.8897766465507362,89.02953586497891,0.2716353976891006,58.22784810126583
LIM0010_0128_A__20250613__Rutina__jJpK.wav,0.946395874023438,2.61690759658813,16.9396209716797,2.225214,0.2940061146244653,64.9789029535865,0.7104189229607247,72.9957805907173,0.71936999597544,74.26160337552743,0.7021258277171578,73.83966244725738
TUM0006_0129P__20250208__Rutina__6Gdv.wav,0.947566986083984,2.73157930374145,16.0024662017822,2.3693964,0.5376629242168361,71.72995780590718,0.8730117064864564,77.21518987341773,0.7282340778520128,75.10548523206751,0.6005071254944963,69.19831223628692
LIM0003_0143_A__20250507__Recuerdo_agradable__WKIy.wav,0.898219168186188,1.83157396316528,9.86795711517334,1.6539339,-0.6714119013720118,25.738396624472575,-0.4031040603839988,38.81856540084388,0.3547231961757252,52.742616033755276,-0.06467740130730297,41.35021097046413
TUM0009_0316-P__20250609__Rutina__nkIi.wav,0.871619820594788,1.56121850013733,5.78938245773315,1.5320319,-0.8774166037693166,17.721518987341774,-0.7864405290416876,28.69198312236287,0.15339421762890398,41.77215189873418,-0.5069303534559001,23.628691983122362
TUM0004_0259P__20250425__Rutina__qtqc.wav,0.907175958156586,1.62920427322388,10.4457769393921,1.4167813,-1.072180968210514,13.924050632911392,-0.6900436377709285,31.223628691983123,0.4225166399661166,56.962025316455694,-0.00202254157473284,44.30379746835443
LIM0004_0075_A__20250227__Re-narración_de_video__9K3P.wav,0.908573091030121,1.70321273803711,6.43816137313843,1.7293533,-0.5439591027962433,30.37974683544304,-0.5851071839832445,34.177215189873415,0.4330914607716433,57.80590717299578,-0.43658117151648435,25.738396624472575
HUA0006_0013A__20241125__Re-narración_de_video__6Lhs.wav,0.909314811229706,1.77688372135162,11.5925188064575,2.2994053,0.4193835216971075,68.35443037974683,-0.48064924453556207,36.708860759493675,0.43870549959860644,57.80590717299578,0.12232236287293183,49.78902953586498
LIM0006_0078_A__20250222__Recuerdo_agradable__uw9M.wav,0.933595538139343,2.01361751556396,10.1414136886597,2.2771113,0.38170843158172363,67.51054852320675,-0.14498487264190976,47.257383966244724,0.6224849675082649,66.24472573839662,-0.03502562659032734,43.037974683544306
LIM0006_0067_A__20250314__Recuerdo_agradable__fG32.wav,0.913548827171326,1.76240205764771,9.24392032623291,2.4849346,0.7329133098259344,77.21518987341773,-0.5011827664491592,35.86497890295359,0.4707525301412997,59.07172995780591,-0.1323437149923512,38.81856540084388
LIM0007_0135_A__20250528__Rutina__uyDh.wav,0.948326289653778,2.19858884811401,12.5508136749268,1.707063,-0.5816279402053643,28.69198312236287,0.1172856087032841,57.38396624472574,0.7339812042275105,75.10548523206751,0.22623335389433735,54.0084388185654
IQT0004_0047_P__20250115__Rutina__VjQh.wav,0.738388657569885,1.30107307434082,0.964866816997528,1.5828614,-0.791518784041143,20.675105485232066,-1.1553002063916336,18.143459915611814,-0.8550250253709211,16.455696202531644,-1.030068082689363,15.611814345991561
TUM0008_0209P__20250409__Re-narración_de_video__qA0r.wav,0.96677964925766,2.55528283119202,18.5755081176758,1.7658103,-0.4823496670585316,35.44303797468355,0.6230412917331989,69.62025316455697,0.873653653976163,87.76371308016878,0.8795103260930655,81.0126582278481
IQT0011_0380_P__20250609__Rutina__uhcc.wav,0.669778406620026,1.23043608665466,-2.14148283004761,1.3050376,-1.2610189500588325,8.860759493670887,-1.2554562495244845,11.39240506329114,-1.3743321886053408,10.126582278481013,-1.366899553778258,10.970464135021098
LIM0008_0103_P__20250328__Recuerdo_agradable__e2ub.wav,0.767686188220978,1.2607159614563,5.04799127578735,2.0354404,-0.026696203556246308,53.164556962025316,-1.2125224757887654,12.658227848101266,-0.6332736497155342,21.09704641350211,-0.5873217809646109,23.206751054852322
LIM0007_0078_P__20250314__Recuerdo_agradable__xDF4.wav,0.945812821388245,2.84722137451172,15.6139440536499,1.9623944,-0.15013814455240362,48.9451476793249,1.0369803666379802,80.16877637130801,0.714956903094906,74.26160337552743,0.5583784208811875,67.9324894514768
LIM0003_0091_A__20250219__Rutina__5icf.wav,0.8099644780159,1.68112707138062,7.64425611495972,1.9149888,-0.23024984509846264,45.9915611814346,-0.6164224064286461,32.48945147679325,-0.31327163200175473,27.0042194092827,-0.3058004441934397,31.645569620253166
LIM0007_0005_A__20241016__Recuerdo_agradable__VmAF.wav,0.970770537853241,3.06235766410828,17.6637077331543,2.0163534,-0.058951718270175694,51.47679324894515,1.3420216800644345,89.02953586497891,0.9038604671952305,89.45147679324894,0.7806408813253324,77.21518987341773
