deg,mos_pred,noi_pred,dis_pred,col_pred,loud_pred,model
REDLAT_AF316_Semantic.wav,1.2737876,1.6916256,2.8590655,1.8039867,1.6730521,NISQAv2
REDLAT_AF316_Semantic2.wav,1.7273757,1.6195567,2.8687916,2.265251,2.382561,NISQAv2
REDLAT_AF317_CraftDe.wav,1.6587797,1.81824,3.2184865,2.0340202,1.9556416,NISQAv2
REDLAT_AF317_CraftIm.wav,2.3569415,1.8056471,3.3375094,2.6400049,3.028236,NISQAv2
REDLAT_AF317_Fugu.wav,2.7937953,2.140976,3.314069,3.0377991,3.3732517,NISQAv2
REDLAT_AF317_Phonological.wav,1.4068081,1.8632059,3.3231514,1.9570843,1.7095093,NISQAv2
REDLAT_AF317_Phonological2.wav,1.4812473,1.7761508,3.159033,1.9823391,1.8540702,NISQAv2
REDLAT_AF317_Semantic.wav,1.7611696,1.7797487,3.2564826,2.1734748,2.425116,NISQAv2
REDLAT_AF317_Semantic2.wav,1.4687175,1.7265508,2.7596343,2.026609,2.0295901,NISQAv2
REDLAT_AF318_CraftDe.wav,2.523113,1.9240482,3.2396786,2.755988,2.764777,NISQAv2
REDLAT_AF318_CraftIm.wav,2.1730742,1.9188155,2.8282807,2.6417086,2.9756553,NISQAv2
REDLAT_AF318_Fugu.wav,2.2590425,1.9486611,2.5150492,2.5724564,2.753771,NISQAv2
REDLAT_AF318_Phonological.wav,2.7425342,1.964298,3.4938178,2.945377,3.2436695,NISQAv2
REDLAT_AF318_Phonological2.wav,1.7746494,1.8013363,2.9502373,2.5476396,2.21079,NISQAv2
REDLAT_AF318_Semantic.wav,2.2262702,1.8596992,3.1994708,2.5902627,3.0176842,NISQAv2
REDLAT_AF318_Semantic2.wav,2.5434716,1.9031148,3.3393784,2.691313,3.169428,NISQAv2
REDLAT_AF319_CraftDe.wav,1.4724994,1.6375327,3.6228762,2.304888,2.3845496,NISQAv2
REDLAT_AF319_CraftIm.wav,1.9307636,1.5296481,3.8917577,2.8501663,2.4872663,NISQAv2
REDLAT_AF319_Fugu.wav,1.9589335,1.773726,3.502303,2.4605587,2.7603297,NISQAv2
REDLAT_AF319_Phonological.wav,1.6355718,1.7377285,3.5748355,2.6111681,2.5518603,NISQAv2
REDLAT_AF319_Phonological2.wav,1.4199625,1.6529891,3.5233552,2.2685385,2.2205846,NISQAv2
REDLAT_AF319_Semantic.wav,1.2086849,1.6151313,3.587623,2.434388,2.200146,NISQAv2
REDLAT_AF319_Semantic2.wav,1.6604216,1.5241376,3.5214694,2.4996033,2.4429984,NISQAv2
REDLAT_AF320_Boat.wav,1.57678,1.7754456,3.0526955,2.585382,2.4339762,NISQAv2
REDLAT_AF320_CraftDe.wav,1.438544,1.6314199,2.5310795,1.7866459,2.1204917,NISQAv2
REDLAT_AF320_CraftIm.wav,1.5996028,1.6020608,2.7340863,1.9081626,2.367269,NISQAv2
REDLAT_AF320_Phonological.wav,1.0217075,1.6503581,2.3564389,1.74755,1.7150629,NISQAv2
REDLAT_AF320_Phonological2.wav,1.0686796,1.6617036,2.420299,1.8110945,1.7795472,NISQAv2
REDLAT_AF320_Semantic.wav,1.2784626,1.710937,2.8470206,2.3285916,1.9829849,NISQAv2
REDLAT_AF320_Semantic2.wav,1.2069476,1.6903603,2.4502962,1.7016046,1.7359843,NISQAv2
REDLAT_AF321_CraftDe.wav,1.4426914,1.3812491,3.403654,2.1063185,2.180761,NISQAv2
REDLAT_AF321_CraftIm.wav,1.1236094,1.2455566,3.2196968,2.0745518,2.0429873,NISQAv2
REDLAT_AF321_Fugu.wav,1.7995158,1.5568464,2.811258,2.1357718,2.4122741,NISQAv2
REDLAT_AF321_Phonological.wav,1.0725592,1.3724208,2.7765841,1.8014474,1.680577,NISQAv2
REDLAT_AF321_Phonological2.wav,1.1990837,1.5057721,2.8157334,1.6803013,1.8492996,NISQAv2
REDLAT_AF321_Semantic.wav,1.3280582,1.418139,3.219587,2.1166089,2.0595095,NISQAv2
REDLAT_AF321_Semantic2.wav,1.2355644,1.3800937,2.7683206,1.7543383,1.8882829,NISQAv2
REDLAT_AF322_Boat.wav,1.3354249,1.488528,2.322929,1.8241138,2.1941512,NISQAv2
REDLAT_AF322_CraftDe.wav,1.0591598,1.4651352,2.6550155,1.8373934,1.9999869,NISQAv2
REDLAT_AF322_CraftIm.wav,1.2178792,1.3825978,2.153571,1.8052061,2.3755426,NISQAv2
REDLAT_AF322_Phonological.wav,1.4528837,1.5247856,2.510631,1.943218,2.8324797,NISQAv2
REDLAT_AF322_Phonological2.wav,1.3176531,1.4143481,2.415665,1.830549,2.693063,NISQAv2
REDLAT_AF322_Semantic.wav,1.384174,1.410153,2.3516133,1.8586485,2.2200913,NISQAv2
REDLAT_AF322_Semantic2.wav,0.8736171,1.2051141,2.3701594,1.6493216,1.7575691,NISQAv2
REDLAT_AF323_CraftDe.wav,2.3596368,1.8357228,3.8276703,2.3858137,3.2838657,NISQAv2
REDLAT_AF323_CraftIm.wav,1.1010848,1.3160058,2.6849096,1.5970131,1.8760831,NISQAv2
REDLAT_AF323_Fugu.wav,2.1218626,1.9404185,3.4094365,2.2191312,3.0328653,NISQAv2
REDLAT_AF323_Phonological.wav,2.175058,1.7917377,3.6769671,2.514007,2.8613834,NISQAv2
REDLAT_AF323_Phonological2.wav,1.8786047,1.7011492,3.238844,1.9884771,2.7441504,NISQAv2
REDLAT_AF323_Semantic.wav,1.7628626,1.6523644,2.761769,2.1145713,2.7386627,NISQAv2
REDLAT_AF323_Semantic2.wav,1.8852787,1.7537843,3.627373,2.4158633,2.6820505,NISQAv2
REDLAT_AF324_CraftDe.wav,1.3869805,1.5621465,2.1389956,1.6842724,1.9825044,NISQAv2
REDLAT_AF324_CraftIm.wav,1.5505902,1.5480464,2.2291212,1.6614239,2.315841,NISQAv2
REDLAT_AF324_Phonological.wav,1.4351059,1.5745497,2.4870164,1.9371353,2.537029,NISQAv2
REDLAT_AF324_Phonological2.wav,0.934477,1.3827388,2.8366003,1.8167415,2.0146658,NISQAv2
REDLAT_AF324_Semantic.wav,1.6877254,1.478823,2.6389306,2.078706,2.394615,NISQAv2
REDLAT_AF324_Semantic2.wav,1.128783,1.5065402,2.2974296,1.6222124,1.7430273,NISQAv2
REDLAT_AF325_CraftDe.wav,2.0204575,1.7742099,3.0172868,2.5338356,2.8786263,NISQAv2
REDLAT_AF325_CraftIm.wav,1.6495616,1.5645123,2.3428297,1.8968111,2.4189582,NISQAv2
REDLAT_AF325_Fugu.wav,2.5755422,1.7972814,3.6991532,2.9722931,2.7517366,NISQAv2
REDLAT_AF325_Phonological.wav,1.9079896,1.8608333,2.6395695,2.2105231,2.745356,NISQAv2
REDLAT_AF325_Phonological2.wav,1.8859092,1.7951643,2.423008,2.3406913,2.8728712,NISQAv2
REDLAT_AF325_Semantic.wav,2.106585,1.8971356,2.6038177,2.5858798,2.9130428,NISQAv2
REDLAT_AF325_Semantic2.wav,2.257386,1.8946997,3.336665,2.9013178,3.11111,NISQAv2
REDLAT_AF326_CraftDe.wav,1.6829574,1.8892506,3.1008227,2.1466148,2.1850557,NISQAv2
REDLAT_AF326_CraftIm.wav,1.2324368,1.4486573,2.3857882,1.6758044,1.9691436,NISQAv2
REDLAT_AF326_Phonological.wav,1.1616404,1.4318261,2.3651588,1.6711824,1.765855,NISQAv2
REDLAT_AF326_Phonological2.wav,1.4389188,1.5042975,2.2997944,1.6783266,2.010203,NISQAv2
REDLAT_AF326_Semantic.wav,1.0566124,1.3302867,2.5713642,1.7502422,1.8652551,NISQAv2
REDLAT_AF326_Semantic2.wav,1.0185785,1.3194163,2.4522305,1.7176077,1.8393109,NISQAv2
REDLAT_AF327_CraftDe.wav,2.0369766,1.9114698,3.7471094,2.0380418,2.524515,NISQAv2
REDLAT_AF327_CraftIm.wav,2.3201985,2.0222433,3.7280655,2.2309034,2.8568904,NISQAv2
REDLAT_AF327_Fugu.wav,2.0278065,2.0851645,3.6829522,2.0152187,2.6046247,NISQAv2
REDLAT_AF327_Phonological.wav,1.5257565,1.7947891,3.5852153,2.0733383,2.1237583,NISQAv2
REDLAT_AF327_Phonological2.wav,1.7380791,1.6751299,3.1089213,2.0150726,2.1531198,NISQAv2
REDLAT_AF327_Semantic.wav,1.6765885,1.8499774,3.2667038,1.8150551,2.164109,NISQAv2
REDLAT_AF327_Semantic2.wav,1.4772495,1.8771557,3.2038424,1.9335363,1.691637,NISQAv2
REDLAT_AF329_CraftDe.wav,1.2709762,1.4975283,3.0797503,2.3148491,2.264238,NISQAv2
REDLAT_AF329_CraftIm.wav,2.3919296,1.9589715,3.9432547,2.5632005,3.1874945,NISQAv2
REDLAT_AF329_Fugu.wav,2.140183,1.994712,3.465138,2.4540653,3.085907,NISQAv2
REDLAT_AF329_Phonological.wav,1.3757432,1.7060806,2.8921254,1.8418992,1.8096045,NISQAv2
REDLAT_AF329_Phonological2.wav,1.5211297,1.5902101,2.9138305,1.8962831,1.9729102,NISQAv2
REDLAT_AF329_Semantic.wav,1.416112,1.908931,3.4397383,1.6879036,1.6859562,NISQAv2
REDLAT_AF329_Semantic2.wav,1.6211511,1.951169,3.4565141,1.7778462,2.121569,NISQAv2
REDLAT_AF330_Boat.wav,1.8696122,1.7135009,2.6179597,2.1686933,2.7283845,NISQAv2
REDLAT_AF330_CraftDe.wav,1.257227,1.3856757,2.254769,1.718231,2.0882738,NISQAv2
REDLAT_AF330_CraftIm.wav,1.7471768,1.590576,3.1571302,2.2770343,2.4032307,NISQAv2
REDLAT_AF330_Phonological.wav,1.8606781,1.7653825,2.8299801,2.1189747,2.4067054,NISQAv2
REDLAT_AF330_Phonological2.wav,1.7497398,1.6874397,2.5536013,2.077702,2.439008,NISQAv2
REDLAT_AF330_Semantic.wav,1.5591788,1.3918422,2.7471423,2.0603776,2.2417638,NISQAv2
REDLAT_AF330_Semantic2.wav,1.501217,1.3971163,2.3720136,1.9018068,2.2030475,NISQAv2
REDLAT_AF331_CraftDe.wav,1.3754575,1.6891248,2.5143223,1.916825,2.2887046,NISQAv2
REDLAT_AF331_CraftIm.wav,1.7894875,1.8453052,2.4747465,2.2392266,2.7628765,NISQAv2
REDLAT_AF331_Fugu.wav,1.4520451,1.5458832,2.8762245,2.154188,2.4626791,NISQAv2
REDLAT_AF331_Phonological.wav,1.5318483,1.6956354,2.7745802,2.1008036,2.398965,NISQAv2
REDLAT_AF331_Phonological2.wav,1.5318483,1.6956354,2.7745802,2.1008036,2.398965,NISQAv2
REDLAT_AF331_Semantic.wav,1.726405,1.5460157,3.2261715,2.54387,2.4580474,NISQAv2
REDLAT_AF331_Semantic2.wav,1.9385861,1.7923074,3.2215905,2.4171827,2.791217,NISQAv2
REDLAT_AF335_CraftDe.wav,1.8444653,1.7997278,3.2171566,2.1502645,2.4482388,NISQAv2
REDLAT_AF335_CraftIm.wav,2.14871,1.8309368,3.5754673,2.5113332,2.9225302,NISQAv2
REDLAT_AF335_Fugu.wav,2.214465,1.8672026,3.6607428,2.3955555,2.8716805,NISQAv2
REDLAT_AF335_Phonological.wav,2.220362,1.8355149,3.4697948,2.5997734,2.985831,NISQAv2
REDLAT_AF335_Phonological2.wav,2.13339,1.6832998,3.3849823,2.219223,2.8164272,NISQAv2
REDLAT_AF335_Semantic.wav,2.6829948,1.8282278,3.8642404,2.766745,3.3284044,NISQAv2
REDLAT_AF335_Semantic2.wav,2.3099775,1.9456446,3.5877006,2.3135343,2.7699182,NISQAv2
REDLAT_AF336_Boat.wav,1.8108331,1.7516316,2.2915804,2.1303284,2.5903852,NISQAv2
REDLAT_AF336_CraftDe.wav,1.4266442,1.5387144,2.3835354,1.8640478,2.2011526,NISQAv2
REDLAT_AF336_CraftIm.wav,1.6154281,1.7853858,2.2836034,1.9347862,2.36716,NISQAv2
REDLAT_AF336_Phonological.wav,1.5526308,1.7568007,2.7904398,1.8805847,2.324156,NISQAv2
REDLAT_AF336_Phonological2.wav,1.4352114,1.6133374,2.9638917,1.9246942,2.2081711,NISQAv2
REDLAT_AF336_Semantic.wav,1.7720618,2.070075,3.5619903,2.4179375,1.9845921,NISQAv2
REDLAT_AF336_Semantic2.wav,1.8337135,1.6577494,2.273185,2.1590865,2.613118,NISQAv2
REDLAT_AF338_Boat.wav,2.183873,1.8380686,3.3774645,2.8610413,2.7039897,NISQAv2
REDLAT_AF338_CraftDe.wav,1.6800482,1.8564892,3.3254926,2.1929793,2.3243172,NISQAv2
REDLAT_AF338_CraftIm.wav,1.6664115,1.7692454,2.581907,2.2965395,2.377012,NISQAv2
REDLAT_AF338_Phonological.wav,1.6757582,1.8519096,2.7618783,1.997112,2.6668253,NISQAv2
REDLAT_AF338_Phonological2.wav,1.6991272,1.7491723,2.4720078,2.197799,2.6570456,NISQAv2
REDLAT_AF338_Semantic.wav,1.1572999,1.5597239,2.4748096,1.5896807,1.6306163,NISQAv2
REDLAT_AF338_Semantic2.wav,1.7405936,1.8193805,3.1335177,2.3014677,2.442145,NISQAv2
REDLAT_AF339_CraftDe.wav,1.3616713,1.6409701,3.1627665,2.203184,2.2154248,NISQAv2
REDLAT_AF339_CraftIm.wav,1.5137694,1.8126152,3.5915627,2.8901563,2.694712,NISQAv2
REDLAT_AF339_Fugu.wav,2.2207506,1.7870978,3.9144242,3.2867916,3.2168748,NISQAv2
REDLAT_AF339_Phonological.wav,1.1615639,1.4650755,3.024728,2.5743089,2.1543572,NISQAv2
REDLAT_AF339_Phonological2.wav,1.4734324,1.5679374,3.2705934,2.1418533,1.989137,NISQAv2
REDLAT_AF339_Semantic.wav,1.4101021,1.3125774,3.3970008,2.508662,2.2373903,NISQAv2
REDLAT_AF339_Semantic2.wav,1.4910518,1.7777803,3.4799843,1.9948848,1.9219972,NISQAv2
REDLAT_AF340_Boat.wav,2.4891648,1.952564,3.9011605,2.6499732,3.440664,NISQAv2
REDLAT_AF340_CraftDe.wav,1.773513,1.6791176,2.8095362,2.1094558,2.6771824,NISQAv2
REDLAT_AF340_CraftIm.wav,1.623568,1.6380446,3.1447327,2.342459,2.5923593,NISQAv2
REDLAT_AF340_Phonological.wav,1.757109,1.657331,2.8671458,1.9197603,2.4763534,NISQAv2
REDLAT_AF340_Phonological2.wav,1.6184095,1.5203508,2.749421,1.9287716,2.1129928,NISQAv2
REDLAT_AF340_Semantic.wav,1.5974249,1.7559531,2.6240094,1.8135672,2.247218,NISQAv2
REDLAT_AF340_Semantic2.wav,1.9297435,1.8111191,3.0251606,2.0738287,2.7672331,NISQAv2
REDLAT_AF341_CraftDe.wav,2.288515,1.7280695,3.5562882,2.7684858,2.662906,NISQAv2
REDLAT_AF341_CraftIm.wav,2.309478,1.980145,3.7073653,2.9310093,3.007531,NISQAv2
REDLAT_AF341_Fugu.wav,2.5864398,1.9495189,3.7139022,2.9508178,3.265282,NISQAv2
REDLAT_AF341_Phonological.wav,2.1165524,1.642591,3.0980546,2.3855672,2.7694633,NISQAv2
REDLAT_AF341_Phonological2.wav,2.0699,1.674717,2.911332,2.4044566,2.996649,NISQAv2
REDLAT_AF341_Semantic.wav,2.559673,1.9811214,3.4421332,2.8541775,3.1789355,NISQAv2
REDLAT_AF341_Semantic2.wav,2.5299208,1.8611429,3.6335769,2.9408536,3.219001,NISQAv2
REDLAT_AF342_Boat.wav,2.367558,1.8397509,3.3720994,2.7679882,2.90691,NISQAv2
REDLAT_AF342_CraftDe.wav,2.3111813,1.9162073,3.3788645,2.8420203,3.0484288,NISQAv2
REDLAT_AF342_CraftIm.wav,1.9736431,1.9835582,3.3416688,2.4988062,2.6000504,NISQAv2
REDLAT_AF342_Phonological.wav,1.7043355,1.7841527,2.4011781,2.0475018,2.5599186,NISQAv2
REDLAT_AF342_Phonological2.wav,1.9144043,1.7498758,2.8622208,2.2571728,2.7191155,NISQAv2
REDLAT_AF342_Semantic.wav,2.4291496,1.8720069,3.6964698,2.7892826,2.8820574,NISQAv2
REDLAT_AF342_Semantic2.wav,1.769101,1.8693149,3.0407944,2.3589242,2.5532115,NISQAv2
REDLAT_AF343_CraftDe.wav,1.934631,2.1553338,3.4791934,2.1304686,2.6302116,NISQAv2
REDLAT_AF343_CraftIm.wav,2.4545043,2.2374225,3.5428874,2.5070047,2.5934675,NISQAv2
REDLAT_AF343_Fugu.wav,2.3346899,1.8754194,3.5639024,2.7694013,2.885971,NISQAv2
REDLAT_AF343_Phonological.wav,1.2797745,1.8766413,2.5499957,1.8527333,1.8701655,NISQAv2
REDLAT_AF343_Phonological2.wav,1.4016033,1.8331856,2.4192402,1.8087541,1.8475515,NISQAv2
REDLAT_AF343_Semantic.wav,1.2613835,1.6320618,2.177882,1.7059376,1.9113803,NISQAv2
REDLAT_AF343_Semantic2.wav,0.95385927,1.5398989,2.1992574,1.6102079,1.5425334,NISQAv2
REDLAT_AF344_Boat.wav,1.4027922,1.7150404,2.61778,1.7115083,2.3226063,NISQAv2
REDLAT_AF344_CraftDe.wav,1.4104437,1.5201442,2.9713712,1.7508141,2.1016839,NISQAv2
REDLAT_AF344_CraftIm.wav,2.2014313,1.734848,3.26248,2.5215292,2.9725847,NISQAv2
REDLAT_AF344_Phonological.wav,1.4661019,1.4804924,3.108467,1.9648857,1.9657065,NISQAv2
REDLAT_AF344_Phonological2.wav,1.3510201,1.3379267,3.1967373,1.9910817,2.1132534,NISQAv2
REDLAT_AF344_Semantic.wav,1.4425794,1.5852098,2.8388605,1.8443503,2.09006,NISQAv2
REDLAT_AF344_Semantic2.wav,1.2869543,1.4241874,2.876133,1.9306746,2.2315247,NISQAv2
REDLAT_AF345_CraftDe.wav,1.6138719,1.6134076,2.3897612,1.8675202,2.5209763,NISQAv2
REDLAT_AF345_CraftIm.wav,1.438023,1.4720058,3.2341993,1.9156264,2.178044,NISQAv2
REDLAT_AF345_Fugu.wav,1.878808,1.9058377,3.3838518,2.3392751,2.9465382,NISQAv2
REDLAT_AF345_Phonological.wav,1.6877047,1.4842262,3.0377417,1.9317046,2.5466354,NISQAv2
REDLAT_AF345_Phonological2.wav,1.808458,1.6907277,2.9537463,1.8421767,2.5023723,NISQAv2
REDLAT_AF345_Semantic.wav,1.5432328,1.5460417,2.8297563,1.8444922,2.120073,NISQAv2
REDLAT_AF345_Semantic2.wav,1.549626,1.5597355,2.6765413,1.8963158,2.2196834,NISQAv2
REDLAT_AF346_Boat.wav,2.1197214,1.5283442,3.647096,2.861819,2.8574512,NISQAv2
REDLAT_AF346_CraftDe.wav,2.1575527,1.643399,3.3816156,2.309301,2.777176,NISQAv2
REDLAT_AF346_CraftIm.wav,2.6048205,1.7912561,3.8887563,2.9243672,3.2246304,NISQAv2
REDLAT_AF346_Phonological.wav,1.9380792,1.6854253,3.926762,3.1657944,2.6644943,NISQAv2
REDLAT_AF346_Phonological2.wav,1.590455,1.6630555,3.3217216,2.3160322,2.3689384,NISQAv2
REDLAT_AF346_Semantic.wav,2.0289454,1.7043175,3.1776931,2.3923547,2.6158607,NISQAv2
REDLAT_AF346_Semantic2.wav,2.349975,1.6161926,3.4112027,2.7725105,2.9520981,NISQAv2
REDLAT_AF347_CraftDe.wav,1.9174316,1.7938533,3.5766244,2.4361615,2.6525457,NISQAv2
REDLAT_AF347_CraftIm.wav,1.8999794,1.472495,3.1275635,2.359425,2.6189694,NISQAv2
REDLAT_AF347_Fugu.wav,2.0004356,1.9401226,3.2808363,2.3122284,2.4660509,NISQAv2
REDLAT_AF347_Phonological.wav,2.4684384,1.6278949,3.5367398,2.8782818,3.0812259,NISQAv2
REDLAT_AF347_Phonological2.wav,2.519766,1.5956618,3.7060354,3.049772,2.9493105,NISQAv2
REDLAT_AF347_Semantic.wav,1.4817616,1.4336829,3.3621109,2.2530713,2.1047838,NISQAv2
REDLAT_AF347_Semantic2.wav,1.2807548,1.391798,3.0345712,1.7911023,1.9935354,NISQAv2
REDLAT_AF348_Boat.wav,1.3863491,1.5493249,2.2180135,1.8087834,2.336686,NISQAv2
REDLAT_AF348_CraftDe.wav,1.725039,1.675025,2.4098613,2.0172698,2.5490344,NISQAv2
REDLAT_AF348_CraftIm.wav,1.725039,1.675025,2.4098613,2.0172698,2.5490344,NISQAv2
REDLAT_AF348_Phonological.wav,2.4634817,1.9007752,3.3146005,2.6608045,3.0615406,NISQAv2
REDLAT_AF348_Phonological2.wav,2.40664,1.9707611,3.7603633,3.1253498,3.2211564,NISQAv2
REDLAT_AF348_Semantic.wav,1.8471626,1.8397982,3.001938,2.021915,2.6212976,NISQAv2
REDLAT_AF348_Semantic2.wav,1.9504968,1.8942096,2.8465903,2.142426,2.7275171,NISQAv2
REDLAT_AF349_CraftDe.wav,1.8657484,1.6204267,2.374548,2.44473,2.971551,NISQAv2
REDLAT_AF349_CraftIm.wav,1.9171978,1.522799,2.794792,2.5508096,2.9394982,NISQAv2
REDLAT_AF349_Fugu.wav,2.4066615,1.7817245,2.860453,2.7584596,3.3771086,NISQAv2
REDLAT_AF349_Phonological.wav,2.2258692,1.6918737,3.2825227,2.787183,3.0601084,NISQAv2
REDLAT_AF349_Phonological2.wav,1.9494368,1.7022827,2.9582503,2.768643,2.7971833,NISQAv2
REDLAT_AF349_Semantic.wav,1.907471,1.538213,2.683546,2.1515296,2.5192404,NISQAv2
REDLAT_AF349_Semantic2.wav,1.8469423,1.6168756,3.016185,2.4175746,2.475198,NISQAv2
REDLAT_AF350_Boat.wav,2.8571517,2.1422024,4.1363673,3.2825341,3.3438408,NISQAv2
REDLAT_AF350_CraftDe.wav,1.6594633,1.7681162,3.4287207,2.2751508,2.4332917,NISQAv2
REDLAT_AF350_CraftIm.wav,1.7602781,1.618269,3.6175687,2.210438,2.501673,NISQAv2
REDLAT_AF350_Phonological.wav,1.5040504,1.5181705,2.755442,1.7937695,2.2041345,NISQAv2
REDLAT_AF350_Phonological2.wav,1.7139121,1.564022,3.3743126,1.8492428,2.3030376,NISQAv2
REDLAT_AF350_Semantic.wav,1.5467975,1.6249535,3.4930863,2.0981367,2.127009,NISQAv2
REDLAT_AF350_Semantic2.wav,1.0341604,1.4591887,2.5457354,1.6708742,1.7031641,NISQAv2
REDLAT_AF351_CraftDe.wav,1.8893455,1.6410332,2.8567617,2.2084267,2.403568,NISQAv2
REDLAT_AF351_CraftIm.wav,1.8941971,1.6807144,2.6142924,2.1659732,2.7701695,NISQAv2
REDLAT_AF351_Fugu.wav,2.4577246,1.9587598,3.4033082,2.6583207,2.968863,NISQAv2
REDLAT_AF351_Phonological.wav,2.5043933,1.8268679,3.789014,2.8374088,3.2760327,NISQAv2
REDLAT_AF351_Phonological2.wav,2.5743234,1.9684426,3.7773113,2.59144,3.2057235,NISQAv2
REDLAT_AF351_Semantic.wav,2.2843983,1.9321299,3.2241921,2.471647,3.0036795,NISQAv2
REDLAT_AF351_Semantic2.wav,2.4781213,1.8873874,3.6179464,2.8391283,3.223775,NISQAv2
REDLAT_AF352_Boat.wav,1.955785,1.8942946,3.4715362,2.4108906,2.3672004,NISQAv2
REDLAT_AF352_CraftDe.wav,1.4083288,1.6498771,2.5401938,1.739152,1.9007001,NISQAv2
REDLAT_AF352_CraftIm.wav,1.6896372,1.4470537,2.7606626,2.1273246,2.6915996,NISQAv2
REDLAT_AF352_Phonological.wav,1.3274236,1.3589087,2.734019,1.8807886,2.1252818,NISQAv2
REDLAT_AF352_Phonological2.wav,1.1298612,1.33933,2.1085365,1.5957662,1.963753,NISQAv2
REDLAT_AF352_Semantic.wav,0.81409574,1.0860667,2.058107,1.5511365,1.6810286,NISQAv2
REDLAT_AF352_Semantic2.wav,0.83458656,1.2549562,2.015009,1.487298,1.7544239,NISQAv2
REDLAT_AF353_CraftDe.wav,2.0639098,1.7617469,2.9611027,1.978509,2.794177,NISQAv2
REDLAT_AF353_CraftIm.wav,2.0289009,1.7969673,3.2097578,2.310689,2.7197468,NISQAv2
REDLAT_AF353_Fugu.wav,2.4148965,1.8986105,3.7658148,2.4290524,3.0927348,NISQAv2
REDLAT_AF353_Phonological.wav,2.09308,1.7792563,2.947819,2.0648947,2.7751946,NISQAv2
REDLAT_AF353_Phonological2.wav,2.204872,1.6643381,2.9196084,2.1472974,2.9221928,NISQAv2
REDLAT_AF353_Semantic.wav,2.1107967,1.800555,3.0986722,1.9726459,2.7880373,NISQAv2
REDLAT_AF353_Semantic2.wav,1.6209829,1.6768917,2.9509232,2.1249409,2.3385587,NISQAv2
REDLAT_AF354_Boat.wav,2.434338,1.7404137,3.6551082,2.7309978,3.0470054,NISQAv2
REDLAT_AF354_CraftDe.wav,2.3977494,1.5514814,3.7960045,2.9828634,3.0296412,NISQAv2
REDLAT_AF354_CraftIm.wav,2.3316834,1.5636995,3.8978698,3.095681,2.951179,NISQAv2
REDLAT_AF354_Phonological.wav,2.1230705,1.5727007,3.7881439,2.8898077,2.906168,NISQAv2
REDLAT_AF354_Phonological2.wav,1.79257,1.6667835,3.1252396,2.359469,2.2033677,NISQAv2
REDLAT_AF354_Semantic.wav,1.1205248,1.2275362,2.5231998,1.6777014,2.0482686,NISQAv2
REDLAT_AF354_Semantic2.wav,1.039497,1.2060112,2.3548882,1.77681,1.9554405,NISQAv2
REDLAT_AF355_CraftDe.wav,1.1990116,1.5059903,2.5925205,1.567051,1.8338846,NISQAv2
REDLAT_AF355_CraftIm.wav,1.9348458,1.6320739,3.2107937,2.0932903,2.5594814,NISQAv2
REDLAT_AF355_Fugu.wav,2.3353503,2.0651057,3.7774234,2.676368,2.5838125,NISQAv2
REDLAT_AF355_Phonological.wav,1.1111846,1.5242056,2.1274588,1.5019629,1.7663662,NISQAv2
REDLAT_AF355_Phonological2.wav,1.0651411,1.3514074,2.0988731,1.4913247,1.7512697,NISQAv2
REDLAT_AF355_Semantic.wav,1.2307934,1.4532477,2.2938764,1.5097221,1.7558584,NISQAv2
REDLAT_AF355_Semantic2.wav,1.1239252,1.4174899,2.2522535,1.4624039,1.68942,NISQAv2
REDLAT_AF356_Boat.wav,1.9701508,1.8587272,2.9828732,2.4203885,2.9229372,NISQAv2
REDLAT_AF356_CraftDe.wav,1.263187,1.4716679,2.4094493,2.037931,2.143096,NISQAv2
REDLAT_AF356_CraftIm.wav,1.456252,1.5241106,2.6258383,1.8261558,2.149935,NISQAv2
REDLAT_AF356_Phonological.wav,1.3413402,1.7595075,3.1629775,1.9474822,1.9616796,NISQAv2
REDLAT_AF356_Phonological2.wav,1.0784447,1.4961321,2.434329,1.6575439,1.6885601,NISQAv2
REDLAT_AF356_Semantic.wav,1.2145275,1.7570498,3.2492979,2.0182526,1.797251,NISQAv2
REDLAT_AF356_Semantic2.wav,1.4458941,1.7407186,3.4809608,2.1441987,2.0596552,NISQAv2
REDLAT_AF357_CraftDe.wav,1.9330766,1.5194197,3.1623447,2.5072505,2.6115658,NISQAv2
REDLAT_AF357_CraftIm.wav,1.2780796,1.5101271,2.4395845,2.0211766,2.0243378,NISQAv2
REDLAT_AF357_Fugu.wav,1.9475156,1.7115821,2.970977,2.1783571,2.6285813,NISQAv2
REDLAT_AF357_Phonological.wav,1.7963594,1.6749772,3.320384,2.214489,2.5233448,NISQAv2
REDLAT_AF357_Phonological2.wav,1.1894585,1.5086231,3.4936945,2.2049055,2.157238,NISQAv2
REDLAT_AF357_Semantic.wav,1.5430914,1.5512921,2.778538,1.8663551,2.230991,NISQAv2
REDLAT_AF357_Semantic2.wav,1.762535,1.4303617,2.9082103,2.239752,2.5552175,NISQAv2
REDLAT_AF358_Boat.wav,2.4957306,2.000198,3.135712,2.7331443,3.3268504,NISQAv2
REDLAT_AF358_CraftDe.wav,1.860659,1.7968432,3.2566664,2.3623672,2.7770355,NISQAv2
REDLAT_AF358_CraftIm.wav,1.7681614,1.7617035,2.8307943,2.232175,2.867438,NISQAv2
REDLAT_AF358_Phonological.wav,1.769034,1.7555606,3.0381358,2.5444467,2.8028386,NISQAv2
