deg,mos_pred,noi_pred,dis_pred,col_pred,loud_pred,model
LIM0002_0022_A__20241013__Re-narración_de_video__ZYq1.wav,1.9958751,3.3716254,2.10366,2.4950624,3.145404,NISQAv2
TUM0010_0146A__20250203__Rutina__NEf7.wav,1.4648719,2.6515477,1.756186,1.9635382,3.0090477,NISQAv2
IQT0008_0015_A__20241119__Re-narración_de_video__Mooq.wav,1.2962911,3.2147145,2.0685568,2.1691613,2.9196384,NISQAv2
LIM0007_0041_A__20250114__Recuerdo_agradable__DA1g.wav,1.7277975,3.1091895,2.1716583,2.3284965,3.103073,NISQAv2
LIM0002_0098_A__20250318__Recuerdo_agradable__EAox.wav,1.890041,3.2732985,4.0244255,3.0703778,1.5380727,NISQAv2
TUM0007__0191A__20250422__Rutina__DlQz.wav,1.4457095,3.0218484,1.8175721,2.221979,2.4623442,NISQAv2
TUM0003_0210A__20250410__Rutina__562Q.wav,1.7576834,3.531552,2.0529923,2.016622,2.511114,NISQAv2
LIM0004_0077_P__20250213__Recuerdo_agradable__KpGh.wav,1.7981049,3.4369025,2.1813076,2.3934088,2.2207193,NISQAv2
HUA0009_0078__20250123__Lámina_1__PDTV.wav,1.6334689,3.4539912,2.1689847,2.475475,2.2555199,NISQAv2
LIM0002_0002_P__20241026__Recuerdo_agradable__cPHu.wav,1.80988,3.5395076,1.9014332,2.3841267,3.2875788,NISQAv2
LIM0002_0064_A__20250126__Recuerdo_agradable__4F9y.wav,1.3406221,3.0058477,1.6709855,1.9928732,2.8516767,NISQAv2
IQT0006_0032_P__20241205__Rutina__qgrJ.wav,1.2174343,3.0797188,1.9199576,1.942482,2.2553198,NISQAv2
LIM0010_0010_A__20250117__Lámina_1__BsXF.wav,1.6010528,3.250972,3.9824414,2.4306295,1.6195822,NISQAv2
IQT0012_0065_A__20250326__Rutina__rDRN.wav,1.5789536,3.392255,2.9480817,2.059638,3.3667147,NISQAv2
TUM0010_0173P__20250109__Recuerdo_agradable__Scxm.wav,2.1691759,3.2478623,2.7329504,2.6416585,3.5785034,NISQAv2
LIM0005_0133_P__20250413__Recuerdo_agradable__Ee3A.wav,1.1811215,3.2317297,1.9628351,1.8903458,1.9746999,NISQAv2
LIM0010_0002_P__20250120__Re-narración_de_video__wxNx.wav,2.0083034,3.1281757,3.89834,2.7211077,2.0255916,NISQAv2
LIM0007_0046_A__20241216__Re-narración_de_video__Uj3S.wav,1.8868519,3.4348624,2.774176,2.3750875,3.244767,NISQAv2
LIM0002_0023_A__20241012__Lámina_1__Y0LO.wav,2.9601805,3.9646332,3.277336,3.0782235,3.129875,NISQAv2
LIM0005_0126_A__20250410__Recuerdo_agradable__h7WX.wav,2.4357138,2.7043295,4.053675,2.751438,2.4366302,NISQAv2
LIM0007_0017_A__20241026__Re-narración_de_video__v0Rx.wav,2.3981407,3.8293507,2.3667638,2.789499,3.477511,NISQAv2
LIM0003_0068_A__20250121__Rutina__n2gz.wav,2.051118,2.9361203,3.9775102,2.6703289,2.039581,NISQAv2
IQT0008_0154P__20250527__Recuerdo_agradable__Eqfe.wav,1.9209775,3.3907263,2.3895624,2.342267,1.9607915,NISQAv2
IQT0003_0085_A__20250318__Rutina__1BPQ.wav,1.0687368,2.9236555,2.1602082,1.931636,2.1719007,NISQAv2
LIM0010_0057_A__20250402__Recuerdo_agradable__XGnB.wav,1.5527996,3.3316953,1.9301591,2.1816165,1.8769767,NISQAv2
LIM0004_0079_A__20250226__Rutina__Da0I.wav,1.5827398,3.2787354,2.23254,2.2386923,2.2470815,NISQAv2
IQT0007_0222_A__20250414__Lámina_1__JQuB.wav,1.4306692,2.9853027,1.937285,1.9537836,2.834777,NISQAv2
HUA0006_0018P__20241101__Recuerdo_agradable__T4MI.wav,2.8273308,3.9220932,2.710097,2.9718456,3.735181,NISQAv2
LIM0008_0109_A__20250405__Recuerdo_agradable__1Y6k.wav,1.9602526,3.564019,2.3146722,2.24697,2.488775,NISQAv2
PRUEBA_Audifono_2__20250502__Lámina_1__Eosq.wav,3.1962283,3.9637487,3.5635693,3.3275135,3.687501,NISQAv2
LIM0002_0038_A__20241205__Rutina__ZVyk.wav,2.052937,3.600825,2.3378875,2.3352792,3.1559134,NISQAv2
TUM0006_0129P__20250208__Re-narración_de_video__P6V2.wav,1.9586542,3.3254364,2.2551436,2.4274473,2.861909,NISQAv2
LIM0007_0063_A__20250210__Rutina__lSxG.wav,1.5342226,3.287077,2.1159897,2.2509725,1.8399297,NISQAv2
LIM0004_0056_A__20250116__Rutina__n6DE.wav,1.5665047,3.3286593,2.061359,2.062029,3.085636,NISQAv2
IQT0005_0033_P__20241216__Rutina__azea.wav,1.3732584,3.0824046,2.0083904,2.0375254,2.3593454,NISQAv2
LIM0009_0008_A__20241012__Recuerdo_agradable__jHLl.wav,1.9778788,3.658326,2.3539631,2.321153,3.0364134,NISQAv2
IQT0011_0146__A__20250408__Rutina__EuWC.wav,1.7529052,2.4176228,3.8674579,2.8426893,1.7123617,NISQAv2
TUM0010_0089P__20241022__Re-narración_de_video__lmJQ.wav,2.0901103,3.2449336,2.6899354,2.3595474,2.3429258,NISQAv2
LIM0004_0050_A__20241218__Re-narración_de_video__qwOl.wav,1.4083648,3.282331,2.1112723,2.034659,2.1137302,NISQAv2
LIM0003_0008_A__20241023__Rutina__PNRm.wav,1.9725845,3.2919905,2.0389564,2.3156395,3.1357534,NISQAv2
LIM0007_0018_P__20241028__Re-narración_de_video__mNaV.wav,1.7862953,3.6628985,1.9305592,2.5047681,3.3305287,NISQAv2
LIM0002_0119_A__20250328__Lámina_1__iaWV.wav,2.1273346,3.6327064,3.887002,2.5887156,1.9848831,NISQAv2
TUM0002_0242_P__20250512__Rutina__XIzg.wav,1.3377868,3.0776713,1.9848859,1.9779826,2.7526867,NISQAv2
TUM0010_0222_A__20250315__Re-narración_de_video__e0HP.wav,1.0165148,3.134538,1.9026425,1.8205807,1.9369302,NISQAv2
IQT0006_0078_A__20250226__Recuerdo_agradable__Qg3J.wav,1.1334931,3.2705808,2.652972,1.8682369,2.6311867,NISQAv2
LIM0004_0050_A__20241218__Rutina__DGT0.wav,1.3407787,3.2591238,2.01321,2.1053224,2.0177543,NISQAv2
PRUEBALIM02_0003_A__20250228__Re-narración_de_video__vWmq.wav,2.0987575,3.716051,3.0104806,2.4224374,2.7489076,NISQAv2
LIM0003_0107_P__20250314__Recuerdo_agradable__Mds9.wav,2.7716165,4.0606103,3.222366,2.8621805,3.6546443,NISQAv2
LIM0006_0102_A__20250307__Recuerdo_agradable__icwU.wav,1.0526594,3.229959,1.7653372,1.833931,2.3240492,NISQAv2
LIM0002_0092_A__20250311__Recuerdo_agradable__cR2X.wav,1.9738631,3.4615133,2.2026048,2.1159568,3.2561107,NISQAv2
LIM0003_0005__P__20241011__Rutina__AWAw.wav,1.8874986,3.4561815,2.2108755,2.3074555,3.24002,NISQAv2
TUM0009_0217_P__20250408__Rutina__PiYu.wav,0.9196694,2.9171493,1.9911301,1.878756,2.5943701,NISQAv2
TUM0002_0075_A__20250125__Recuerdo_agradable__KHgH.wav,1.4038868,3.0072377,1.945292,2.1149018,2.8097064,NISQAv2
PRUEBA_Iqt002-0001__20250227__Lámina_1__No2x.wav,1.1573064,2.7983916,1.793309,1.8393617,2.3642204,NISQAv2
IQT0007_0095_P__20250320__Recuerdo_agradable__gVyo.wav,1.6628641,3.222912,2.2193973,2.2825277,2.6768982,NISQAv2
LIM0005_0157_A__20250515__Recuerdo_agradable__lpeF.wav,1.4208152,3.175835,2.0526614,2.074818,2.6048439,NISQAv2
TUM0008_0103P__20241221__Recuerdo_agradable__n9Lk.wav,1.7022979,3.3577206,1.9854984,2.3171237,3.0830314,NISQAv2
IQT0003_0216_A__20250410__Re-narración_de_video__ORt5.wav,1.5407078,3.525265,1.9910557,2.231528,3.0430982,NISQAv2
TUM0004_0092_P__20250120__Recuerdo_agradable__SUYC.wav,1.775994,2.8101592,2.2751298,2.385678,2.7231045,NISQAv2
TUM0006_208-A__20250422__Recuerdo_agradable__xPAa.wav,2.2625756,3.645506,2.4011207,2.5089247,3.3314934,NISQAv2
LIM0003_0016_A__20241015__Recuerdo_agradable__7HC9.wav,2.0178297,2.0874524,3.848008,2.6780229,2.3054264,NISQAv2
LIM0002_0119_A__20250328__Re-narración_de_video__hw96.wav,2.440097,2.9875195,3.8126023,2.8482645,2.2271087,NISQAv2
LIM0008_0032_A__20241030__Re-narración_de_video__SfG3.wav,2.4232244,3.728193,2.3443754,2.9161103,3.8202777,NISQAv2
LIM0004_0064_P__20250125__Rutina__OkxS.wav,2.1073391,3.2204788,2.50183,2.3851159,3.4994628,NISQAv2
TUM0002_0023_P__20241205__Rutina__UxD1.wav,1.1715719,3.0771935,1.7949634,1.9094975,2.7815244,NISQAv2
LIM0006_0139_P__20250506__Re-narración_de_video__TQPx.wav,1.7359873,2.9565814,2.0544786,2.3319907,2.773983,NISQAv2
LIM0004_0104_P__20250325__Re-narración_de_video__souy.wav,1.8038963,3.5140555,2.7978153,2.2858691,3.3844748,NISQAv2
LIM0003_0009_A__20241023__Recuerdo_agradable__Zlai.wav,2.617177,3.7934372,2.5137627,2.3712573,3.2885587,NISQAv2
IQT0007_0212_A__20250409__Re-narración_de_video__LYHh.wav,1.9199882,3.119671,3.8741302,2.579473,1.8221672,NISQAv2
PRUEBA__Audifono_4__20250522__Re-narración_de_video__rbuc.wav,1.1406524,3.0889904,2.0478785,2.003632,2.7074187,NISQAv2
IQT0009_0154_P__20250606__Recuerdo_agradable__R5Bs.wav,1.7161324,3.2403512,2.1764684,1.923419,2.6804583,NISQAv2
LIM0007_0077_P__20250313__Rutina__WCd5.wav,1.8596622,3.3395522,2.1491182,2.32832,3.3872426,NISQAv2
TUM0007_0003A__20240921__Rutina__veuY.wav,1.8135853,3.111485,2.3750262,2.2237847,3.1210973,NISQAv2
LIM0006_0091_A__20250303__Lámina_1__2i4U.wav,1.9453846,3.6274464,2.0601244,2.4833539,3.3609445,NISQAv2
IQT0004_0057_A__20250228__Recuerdo_agradable__m0rG.wav,1.5096433,2.0422966,3.6298797,2.2119226,1.6976151,NISQAv2
IQT0007_0212_A__20250409__Rutina__8Rxh.wav,1.85984,2.359556,3.8593946,2.6460168,1.9874287,NISQAv2
HUA0004_0106P__20250328__Re-narración_de_video__dGM8.wav,2.5932806,3.9889352,2.9089952,2.8501203,3.8052282,NISQAv2
TUM0007_0118A__20250121__Lámina_1__hNDS.wav,2.0503519,2.4151554,3.8940363,2.5957286,1.7842792,NISQAv2
HUA0004_0173A__20250326__Rutina__5bpL.wav,2.2303603,3.6167507,2.384247,2.6459012,2.7882164,NISQAv2
IQT0006_0372_A__20250611__Rutina__yehe.wav,0.99669117,3.1097457,1.5730965,1.7566569,2.7825644,NISQAv2
LIM0007_0148_P__20250604__Rutina__yTgS.wav,2.2128675,3.4521573,2.5700984,2.2696702,3.0259182,NISQAv2
LIM0005_0086_A__20250212__Rutina__Sp4k.wav,1.6864747,2.9788654,1.9809949,2.3585734,3.384618,NISQAv2
TUM0008_0108A__20250125__Recuerdo_agradable__325Q.wav,1.9472437,3.4708514,2.0724492,2.4565916,3.3432095,NISQAv2
LIM0002_0063_A__20250125__Rutina__4IU3.wav,1.788978,3.222706,2.2962983,2.1634886,2.8487236,NISQAv2
TUM0009_0282_P__20250522__Recuerdo_agradable__hpCb.wav,2.1031415,3.2346902,2.7277098,2.67196,2.1524224,NISQAv2
LIM0002_0097_A__20250324__Re-narración_de_video__9ZJ4.wav,1.6326263,2.838012,2.2318494,2.1961482,3.196236,NISQAv2
HUA0004_0108__20250127__Re-narración_de_video__mXvi.wav,2.192931,3.1792533,2.4103816,2.424205,3.475711,NISQAv2
TUM0010_0127P__20241113__Rutina__R8B9.wav,1.9031838,3.3482425,1.984982,2.1641886,3.2112825,NISQAv2
LIM0006_0109_A__20250327__Lámina_1__mhJG.wav,2.1623957,3.417967,2.1086507,2.5466344,3.4201329,NISQAv2
HUA0005_0002__20241214__Rutina__y5Q7.wav,1.7634017,3.5021684,2.2947962,2.4683557,3.2000895,NISQAv2
TUM0007_0013_P__20240930__Rutina__xitc.wav,0.82728165,3.093974,1.3636878,1.9403932,3.142874,NISQAv2
IQT0007_0224_A__20250416__Re-narración_de_video__poOy.wav,2.4924085,3.5255435,2.6305082,2.5068495,2.7235553,NISQAv2
IQT0009_0144_P__20250605__Lámina_1__MAoJ.wav,1.453905,2.774001,2.1783612,2.0309968,2.9370747,NISQAv2
IQT0011_0124_A__20250402__Recuerdo_agradable__l9P1.wav,2.0219772,3.7395804,2.1216617,2.3472223,3.3406875,NISQAv2
IQT0006_0063_A__20250109__Rutina__wzUE.wav,1.6964179,2.5252762,3.7578094,2.7964149,1.5677575,NISQAv2
LIM0005_0159_A__20250520__Rutina__9W6P.wav,1.7739114,2.2869914,3.7732828,2.7762,1.84631,NISQAv2
TUM0009_0064A__20241119__Rutina__2968.wav,1.870584,3.1652567,2.0810192,2.1881564,3.3066266,NISQAv2
LIM0003_0039_P__20241125__Rutina__JYD4.wav,1.877621,3.4129136,2.3445144,2.4189818,2.7867382,NISQAv2
LIM0002_0064_A__20250126__Rutina__DSuI.wav,1.3370559,3.165536,1.8882334,1.9709651,2.6615968,NISQAv2
LIM0002_0008_P__20241104__Recuerdo_agradable__gsCi.wav,2.0334632,3.6580884,2.105472,2.433746,2.8092468,NISQAv2
LIM0002_0103_P__20250325__Rutina__Qhup.wav,1.8494356,3.244329,2.7504525,2.4332635,2.7765796,NISQAv2
LIM0006_0042_A__20241220__Rutina__JXoQ.wav,1.469189,3.6348226,2.058293,2.1831255,3.1366324,NISQAv2
TUM0002_0030_A__20241004__Recuerdo_agradable__VEnC.wav,2.369022,3.7598183,2.290486,2.7559252,3.4307172,NISQAv2
IQT0003_0301_A__20250515__Rutina__Dxps.wav,1.5227695,3.4486275,1.9932878,2.3305755,3.1251206,NISQAv2
TUM0002_0277P__20250604__Re-narración_de_video__jZDK.wav,1.7163168,3.493181,1.9593482,2.174331,2.7405102,NISQAv2
LIM0005_0005_P__20241030__Recuerdo_agradable__Xo7v.wav,2.698397,3.797984,2.8893797,2.8147628,3.648369,NISQAv2
TUM0002_0175_P__20250405__Re-narración_de_video__L09C.wav,1.4544183,3.3650382,2.0988333,2.175619,2.5293524,NISQAv2
TUM0005_0336_P__20250509__Rutina__Taez.wav,2.285764,3.4950101,2.5146842,2.9176583,2.5406,NISQAv2
LIM0008_0088_A__20250312__Rutina__UFMn.wav,1.8916135,3.0187957,2.0456946,2.1953852,3.0389638,NISQAv2
LIM0007_0086_A__20250412__Rutina__ZiSt.wav,1.9650923,3.5856884,2.1851296,2.2927003,3.365702,NISQAv2
TUM0006_0183-A__20250414__Rutina__HZvE.wav,1.8039097,2.9734242,2.1249933,2.2673588,3.1806095,NISQAv2
IQT0004_0059_P__20250227__Recuerdo_agradable__ycf0.wav,0.97328144,2.486767,1.8230932,1.7697082,2.415408,NISQAv2
LIM0007_0094_A__20250406__Re-narración_de_video__0vBX.wav,1.8088763,2.9911916,2.466325,2.6058023,3.0154362,NISQAv2
LIM0004_0060_P__20250122__Re-narración_de_video__OTME.wav,1.531775,3.3304884,2.0067809,1.9737296,3.1329753,NISQAv2
LIM0009_0029_A__20241109__Rutina__yilF.wav,1.9513366,3.0830934,2.282272,2.3412058,3.2082946,NISQAv2
TUM0006_0070_A__20241022__Re-narración_de_video__aXrx.wav,1.9840665,3.1254694,2.2095182,2.6078403,3.3444479,NISQAv2
HUA0004_0011A__20250322__Rutina__5ryF.wav,2.5780365,3.7406678,2.744793,2.7235515,3.4072812,NISQAv2
TUM0003_0286_A__20250611__Rutina__PwQv.wav,1.3867118,3.2904928,1.8812835,2.0201116,2.6997917,NISQAv2
TUM0002_0166_A__20250403__Rutina__Ob25.wav,1.5236081,3.352456,2.3419914,2.3373764,3.047004,NISQAv2
HUA0004_0195A__20250421__Recuerdo_agradable__7i17.wav,1.3501636,2.7626586,1.7039659,2.0123997,2.914345,NISQAv2
LIM0003_0044_A__20241205__Re-narración_de_video__V3vq.wav,2.1715698,3.5030487,2.3306277,2.4778056,2.465334,NISQAv2
TUM0004_0210A__20250402__Re-narración_de_video__qsoR.wav,1.334102,3.0295684,1.7097502,2.1341212,2.87198,NISQAv2
LIM0005_0139_P__20250506__Re-narración_de_video__vDBG.wav,1.5307529,3.347497,1.9958832,2.2763925,3.135121,NISQAv2
LIM0007_0046_A__20241216__Rutina__O7ME.wav,1.9926395,3.5032365,2.4899476,2.7286675,3.4152613,NISQAv2
TUM0002_0137_A__20250307__Rutina__Frpv.wav,1.6931849,3.2662265,2.1690302,2.183252,2.102648,NISQAv2
LIM0008_0100_P__20250326__Rutina__v1NQ.wav,1.7746793,3.4198663,2.4272182,2.1333444,2.7957428,NISQAv2
LIM0004-0081-A__20250220__Rutina__w74h.wav,1.1889086,3.0954351,1.9566047,2.0156305,2.764857,NISQAv2
HUA0004_0163P__20250320__Recuerdo_agradable__ZPQB.wav,1.5669194,3.468965,2.0025363,2.0053844,2.9496808,NISQAv2
TUM0006_0247A__20250428__Re-narración_de_video__haox.wav,1.5008852,3.0445619,1.9266362,2.2044594,3.0819979,NISQAv2
TUM0003_0055_P__20241106__Lámina_1__QsZN.wav,1.998948,3.7990937,2.2669656,2.4615228,3.193127,NISQAv2
LIM0002_0192_A__20250602__Re-narración_de_video__GFpD.wav,2.067187,3.449334,2.3411486,2.374334,2.3584278,NISQAv2
IQT0004_0352_P__20250609__Recuerdo_agradable__B0Os.wav,1.3979142,3.4119027,2.0531483,2.0690877,2.6648743,NISQAv2
LIM0003_0068_A__20250121__Re-narración_de_video__eDoH.wav,2.432615,3.4308932,3.857238,2.700988,2.0875947,NISQAv2
HUA0004_0092P__20250204__Re-narración_de_video__JqAY.wav,1.7455639,3.5314324,2.0047657,2.1339896,2.8910298,NISQAv2
LIM0010_0010_A__20250117__Rutina__3FXv.wav,1.6266279,2.4396415,3.894467,2.588596,1.6722584,NISQAv2
LIM0008_0126_A__20250506__Rutina__h3c8.wav,1.715684,3.251613,1.9853005,2.2129967,3.221962,NISQAv2
LIM0005_0020_P__20241004__Recuerdo_agradable__Aam8.wav,2.1171827,2.9533477,3.9674056,2.1539314,2.4515815,NISQAv2
IQT0007_0389_P__20250529__Recuerdo_agradable__FSnr.wav,1.4599864,2.5045445,3.9888031,2.9263835,1.2619462,NISQAv2
IQT0007_0005_A__20241127__Recuerdo_agradable__ssJh.wav,3.5915618,3.8179605,4.138503,3.2224438,3.0487945,NISQAv2
IQT0004_0057_P__20250228__Recuerdo_agradable__09EV.wav,2.0239654,2.1037805,3.563175,2.5098205,2.1589663,NISQAv2
HUA0004_0068__20250129__Lámina_1__7YY7.wav,1.6775724,3.6412027,1.866472,2.5661283,3.3733666,NISQAv2
TUM0009_0303_A__20250602__Lámina_1__cT96.wav,2.3526576,3.605248,2.5498688,2.3366668,3.3613498,NISQAv2
LIM0005_0153_A__20250515__Recuerdo_agradable__ruow.wav,2.1725721,3.6881318,2.4438603,2.7031372,3.1808078,NISQAv2
TUM0004_0283A__20250513__Re-narración_de_video__Vi9e.wav,2.0800931,3.5255268,2.9847445,2.524709,3.2129233,NISQAv2
HUA0005_0008P__20241212__Recuerdo_agradable__MmDZ.wav,3.1421432,4.307916,3.9130042,3.1550705,3.9062304,NISQAv2
TUM0002_0002_P__20240920__Rutina__GeL7.wav,1.0724325,2.894988,1.7510855,1.8593787,2.065931,NISQAv2
TUM0003_0252_A__20250508__Re-narración_de_video__Gs7K.wav,1.3792206,3.243817,2.0638227,2.1940513,2.9589925,NISQAv2
LIM0003_0168_A__20250528__Rutina__BUJO.wav,1.9232469,2.8294802,2.3311222,2.1544678,3.0637307,NISQAv2
LIM0004_0047_P__20250108__Rutina__twHi.wav,1.6082258,3.4089699,1.9775584,2.0016859,2.6672685,NISQAv2
LIM0005_0161_P__20250529__Recuerdo_agradable__q3M8.wav,1.5855196,3.4898448,2.1094236,2.074218,2.4264755,NISQAv2
HUA0009_0292A__20250502__Rutina__IoSW.wav,1.8326709,3.4026966,2.0654104,2.2547417,2.4690378,NISQAv2
LIM0002_0015_A__20241026__Re-narración_de_video__6XMy.wav,0.9503103,3.3433397,2.3101702,1.842936,2.4828658,NISQAv2
LIM0003_0103_A__20250312__Rutina__x1qQ.wav,1.8783104,3.0035563,2.483567,2.3609123,2.243901,NISQAv2
LIM0005_0026_P__20241029__Recuerdo_agradable__2GaO.wav,1.1622165,3.1857765,2.088381,2.0039506,1.9576994,NISQAv2
Tum0004_0318__20250605__Recuerdo_agradable__A5RW.wav,2.175131,3.4926891,2.1240568,2.3105242,3.2959576,NISQAv2
TUM001_00887_A__20241019__Re-narración_de_video__A9nX.wav,1.8765897,3.1325653,2.155272,2.1742027,2.8361037,NISQAv2
LIM0007_0050_A__20250120__Rutina__eLfv.wav,2.1515203,3.5820332,3.8330483,2.6167324,2.1355515,NISQAv2
TUM0005_0394-A__20250612__Recuerdo_agradable__RR07.wav,1.4107581,3.3786452,1.8364198,1.9959421,2.0186744,NISQAv2
LIM0005_0005_A__20241030__Re-narración_de_video__nf6W.wav,2.3529136,3.7164235,2.3740056,2.6363838,3.5220473,NISQAv2
LIM0002_0119_A__20250328__Rutina__Qi43.wav,2.0038743,3.1908653,3.9661236,2.672662,1.9743762,NISQAv2
LIM0006_0110_P__20250318__Rutina__qrDv.wav,1.7385274,3.4437149,1.8741853,2.346582,2.915222,NISQAv2
LIM0004_0006A__20250228__Lámina_1__NVb9.wav,2.5029309,3.8824368,2.5752122,2.6164472,3.2401264,NISQAv2
TUM0004_0296_A__20250524__Recuerdo_agradable__fIYk.wav,2.1526558,3.5005624,2.2434294,2.5676594,3.2882652,NISQAv2
IQT0009_0159_A__20250610__Recuerdo_agradable__Kw3I.wav,0.7960876,2.4229171,1.7588825,1.7092731,2.269653,NISQAv2
LIM0010_0011_P__20250122__Rutina__cNI5.wav,2.54213,3.8828318,2.8391476,2.834869,3.358854,NISQAv2
IQT0007_0245_P__20250612__Recuerdo_agradable__tQsK.wav,1.3951415,3.3238547,1.9222834,1.9595191,2.6035118,NISQAv2
LIM0004_0056_A__20250116__Lámina_1__igsV.wav,1.4258256,3.2944,2.041168,1.9914937,2.6590006,NISQAv2
TUM0010_0307_A__20250506__Rutina__a5Rh.wav,1.7126129,3.4843054,2.3676054,2.10561,2.0847,NISQAv2
TUM0010_0004A__20240923__Rutina__ZcAv.wav,2.2392569,3.7087343,2.5049405,2.4653614,2.8080657,NISQAv2
LIM0002_0132_A__20250427__Recuerdo_agradable__kzNM.wav,2.2969644,3.1116018,2.4142454,2.6157176,3.4175155,NISQAv2
IQT0009_0161_P__20250610__Re-narración_de_video__q6Jo.wav,1.6359084,3.4483855,1.8936038,2.1465118,2.497375,NISQAv2
HUA0004_0035A__20241101__Re-narración_de_video__SQcB.wav,2.4566038,3.4571507,2.6655421,2.635123,3.459557,NISQAv2
LIM0007_0077_P__20250313__Re-narración_de_video__nDLi.wav,1.5862463,3.4946203,2.06644,2.2798119,3.253518,NISQAv2
